chr1:6390664	.
chr1:6661634	12.79410526
chr1:8064999	34.6397136
chr1:8120528	20.92993464
chr1:8508675	.
chr1:8570921	.
chr1:10346470	12.80210526
chr1:10891302	10.62051282
chr1:12038938	13.124
chr1:15493994	29.10166667
chr1:16012613	15.9792
chr1:16160950	.
chr1:16465572	33.46989313
chr1:16840781	.
chr1:17222679	.
chr1:19537315	13.00567164
chr1:19889663	.
chr1:20693716	12.49111111
chr1:20736819	.
chr1:20808281	35.31900415
chr1:24604098	10.38534653
chr1:24739062	18.14390093
chr1:25054456	10.92818182
chr1:26706166	.
chr1:26828332	12.06961538
chr1:26947462	.
chr1:27323861	30.74022901
chr1:29597021	25.18692521
chr1:30129508	.
chr1:32110727	.
chr1:32297650	.
chr1:34462964	.
chr1:35736218	13.56607595
chr1:37116283	.
chr1:39658973	27.14207681
chr1:40976122	.
chr1:44703959	.
chr1:45451019	16.04944444
chr1:45814496	12.78993548
chr1:46309391	13.79737705
chr1:46598484	.
chr1:47798551	15.23830508
chr1:51442812	.
chr1:52344525	.
chr1:53914905	13.51240506
chr1:54204480	10.43176471
chr1:57887737	.
chr1:59164272	15.85885057
chr1:65383266	34.38908235
chr1:67064801	12.24105263
chr1:71546539	.
chr1:82269515	11.19748503
chr1:82270649	11.19748503
chr1:84805377	.
chr1:85668349	12.67217778
chr1:85809589	15.64950673
chr1:87690117	12.46382609
chr1:89590948	.
chr1:90246517	14.01777778
chr1:91852404	.
chr1:92035596	17.61134752
chr1:92049746	.
chr1:94793099	30.60287105
chr1:96938325	.
chr1:98871515	18.77344444
chr1:99732430	.
chr1:108741878	13.17
chr1:109263733	25.0864
chr1:109288367	.
chr1:110199583	.
chr1:110333498	40.69625115
chr1:110502184	30.11281734
chr1:110659310	.
chr1:110933466	20.3881746
chr1:115212190	10.09565217
chr1:117425000	.
chr1:120191434	13.07111111
chr1:145002736	11.032
chr1:145039998	23.11407407
chr1:146715273	15.03678571
chr1:147071136	17.80816327
chr1:147113877	13.41815789
chr1:149783921	.
chr1:150228408	19.74804819
chr1:150534993	52.284
chr1:151227240	.
chr1:151597369	15.02917647
chr1:151762914	.
chr1:151839978	.
chr1:152008450	.
chr1:153479503	35.44928
chr1:153540812	48.56398524
chr1:153581536	37.51029973
chr1:153671036	31.17286822
chr1:153762585	10.1452381
chr1:153963231	.
chr1:154244787	12.3102521
chr1:154299109	23.55920398
chr1:154380245	24.78936585
chr1:154600414	.
chr1:154927590	20.16010204
chr1:155140398	15.35879518
chr1:155181362	12.54451613
chr1:155830884	15.44851064
chr1:155939631	22.7060746
chr1:155990772	14.29333333
chr1:156022819	21.35169811
chr1:156096841	46.38707627
chr1:156868069	37.0892093
chr1:157015644	.
chr1:157963765	.
chr1:157972529	37.89347061
chr1:158970185	12.16032
chr1:159825151	14.77403509
chr1:161187512	.
chr1:161510492	18.83010753
chr1:162662248	.
chr1:164607613	25.93751361
chr1:167765409	15.57679012
chr1:170279874	.
chr1:170533063	14.06238532
chr1:171335363	.
chr1:171751706	13.53977358
chr1:172110924	.
chr1:172902359	30.75400447
chr1:173381274	.
chr1:173990958	.
chr1:176435899	.
chr1:181058504	.
chr1:181065606	35.94443855
chr1:182757959	12.53911765
chr1:183237366	11.41165049
chr1:183237446	11.41165049
chr1:183237529	11.41165049
chr1:183237597	11.41165049
chr1:183440796	.
chr1:183792192	16.21130435
chr1:184019322	.
chr1:185285885	.
chr1:192116160	.
chr1:192509352	16.81732794
chr1:193073517	17.59289474
chr1:201084045	.
chr1:201916435	.
chr1:202055345	40.81544757
chr1:203373300	.
chr1:203449322	18.52809249
chr1:203475512	.
chr1:203504654	24.23623853
chr1:205114718	18.97756522
chr1:205144886	29.69664
chr1:205569157	10.43517588
chr1:207071768	20.28921569
chr1:208412585	20.87368421
chr1:210466674	11.02299213
chr1:211688336	31.90067925
chr1:212460057	.
chr1:212840277	25.09307061
chr1:215739386	16.84075472
chr1:221612869	25.22976744
chr1:225707103	24.8989698
chr1:225965259	15.57344538
chr1:225966436	17.93371025
chr1:226069377	18.10239609
chr1:227001978	16.92441558
chr1:227016005	16.96363636
chr1:227070475	16.05410256
chr1:227503873	.
chr1:228269906	.
chr1:228757888	.
chr1:230853123	.
chr1:233085843	17.60125
chr1:234737437	33.47172859
chr1:234750234	40.17722467
chr1:235070489	19.148
chr1:236083546	30.85443561
chr1:240422424	.
chr1:240628128	.
chr1:244086999	20.29764165
chr1:244816822	.
chr1:245935817	10.37818182
chr1:247372849	14.48224299
chr1:249168154	.
chr1:249200268	16.96262295
chr10:343170	18.63114754
chr10:3133343	44.96193989
chr10:4284705	18.70911111
chr10:4287571	.
chr10:6183297	18.21809524
chr10:6233721	.
chr10:6341509	52.98214022
chr10:7859239	12.61309735
chr10:7861718	16.816
chr10:13344354	.
chr10:13749486	17.76851986
chr10:13767565	.
chr10:13880930	.
chr10:14050145	12.20967213
chr10:14115902	18.17099415
chr10:14645851	.
chr10:17715129	25.13243781
chr10:22518913	.
chr10:27794367	.
chr10:29346874	15.15277778
chr10:29698980	.
chr10:29824347	28.64567657
chr10:31893131	19.15448276
chr10:31997850	.
chr10:35486339	.
chr10:47049476	59.37361319
chr10:48635585	.
chr10:49797158	10.27838926
chr10:54067684	22.93405405
chr10:60217895	.
chr10:60336762	16.65451807
chr10:61297255	.
chr10:61340241	.
chr10:63682733	10.54883117
chr10:63734158	17.40910345
chr10:63889711	.
chr10:63993144	21.38179245
chr10:69832582	20.01983333
chr10:70482304	16.39276596
chr10:70716104	.
chr10:71626421	22.43876812
chr10:71953240	15.00267943
chr10:72969034	.
chr10:73611032	.
chr10:74002972	46.32271335
chr10:74454990	31.42486957
chr10:75701688	.
chr10:76969668	26.81047273
chr10:80167765	14.42817391
chr10:81206705	17.76848485
chr10:81915389	.
chr10:81963648	28.27152381
chr10:88280935	.
chr10:88281343	.
chr10:89197499	14.57215548
chr10:93058182	15.82834008
chr10:93393388	21.96777778
chr10:95143838	20.09197007
chr10:95226064	51.58447059
chr10:95231505	49.00892857
chr10:102632205	16.32322581
chr10:102760147	20.98422222
chr10:104170687	12.23763441
chr10:104613184	.
chr10:105498186	13.77915152
chr10:106069907	11.89479675
chr10:106080179	27.53458177
chr10:111841958	24.17239617
chr10:111970065	.
chr10:112132633	20.29995992
chr10:114818816	35.24447811
chr10:114819463	35.24447811
chr10:118896594	13.0627451
chr10:121076755	43.48647739
chr10:121409492	18.83738318
chr10:121415451	45.24720661
chr10:121418162	45.24720661
chr10:121567615	10.48166667
chr10:121652217	.
chr10:123900335	46.12079755
chr10:126029928	12.18092308
chr10:126212380	21.53090909
chr10:126688405	.
chr10:126781591	19.38197425
chr10:127103756	10.22235294
chr10:128087649	18.45991342
chr10:129173338	.
chr10:129816681	.
chr10:135500402	62.76596026
chr11:449464	18.3439521
chr11:568353	.
chr11:1894756	14.67976676
chr11:2846825	10.14642857
chr11:4116448	.
chr11:8854244	14.43405714
chr11:9809641	.
chr11:10731460	.
chr11:10920752	34.59132275
chr11:18405678	38.68744939
chr11:19940893	18.74565111
chr11:22476295	.
chr11:27239236	26.71918782
chr11:27412586	43.00875216
chr11:27744165	21.02204082
chr11:33279921	.
chr11:33742895	46.79267108
chr11:35310283	10.77046154
chr11:35344905	11.50986667
chr11:35571553	11.62227027
chr11:36034106	19.09281046
chr11:43703893	14.05261745
chr11:44059044	.
chr11:44596669	.
chr11:44825440	.
chr11:45169025	15.972
chr11:46265659	.
chr11:46867702	.
chr11:47279583	30.36048338
chr11:47292670	19.64460829
chr11:47434780	16.40538462
chr11:47447758	.
chr11:47879344	27.4429932
chr11:57126326	35.94516269
chr11:57297168	19.59153285
chr11:58085478	.
chr11:59328237	.
chr11:60553721	.
chr11:61158392	.
chr11:61439329	.
chr11:61501089	12.43663551
chr11:61690302	18.65548387
chr11:61868283	.
chr11:62276134	31.51319231
chr11:62420223	14.71227273
chr11:63648274	18.24411429
chr11:63755051	20.61272727
chr11:63976053	13.65560538
chr11:64691545	20.95428571
chr11:64918122	32.45595506
chr11:65268626	.
chr11:65270272	.
chr11:65271209	.
chr11:65479411	.
chr11:65488258	.
chr11:65626752	12.87672131
chr11:66026210	15.56425532
chr11:66081240	20.38306569
chr11:67008561	16.26734694
chr11:67157088	15.97173333
chr11:68657612	10.07527778
chr11:68941045	.
chr11:70243134	13.73806452
chr11:71749933	35.12909091
chr11:72296912	10.14467532
chr11:72387963	11.01318182
chr11:72868060	.
chr11:73025771	18.4112253
