chr1:6390664	.
chr1:6661634	12.9348695
chr1:8064999	13.1020155
chr1:8120528	13.1020155
chr1:8508675	.
chr1:8570921	.
chr1:10346470	.
chr1:10891302	.
chr1:12038938	13.7332865
chr1:15493994	11.784577
chr1:16012613	9.667454
chr1:16160950	34.0006405
chr1:16465572	10.458967
chr1:16840781	13.961406
chr1:17222679	13.60883892
chr1:19537315	19.095586
chr1:19889663	.
chr1:20693716	.
chr1:20736819	.
chr1:20808281	25.693313
chr1:24604098	.
chr1:24739062	9.29989
chr1:25054456	.
chr1:26706166	.
chr1:26828332	21.484895
chr1:26947462	31.856858
chr1:27323861	34.761397
chr1:29597021	17.6807915
chr1:30129508	.
chr1:32110727	16.930725
chr1:32297650	.
chr1:34462964	.
chr1:35736218	11.274826
chr1:37116283	.
chr1:39658973	8.469207579
chr1:40976122	.
chr1:44703959	.
chr1:45451019	12.4559865
chr1:45814496	.
chr1:46309391	.
chr1:46598484	17.255374
chr1:47798551	21.771741
chr1:51442812	23.7468935
chr1:52344525	19.50710967
chr1:53914905	.
chr1:54204480	.
chr1:57887737	.
chr1:59164272	17.557164
chr1:65383266	9.058287
chr1:67064801	.
chr1:71546539	14.7354065
chr1:82269515	10.70973
chr1:82270649	10.70973
chr1:84805377	.
chr1:85668349	13.063328
chr1:85809589	3.656702
chr1:87690117	.
chr1:89590948	.
chr1:90246517	.
chr1:91852404	.
chr1:92035596	3.060225333
chr1:92049746	.
chr1:94793099	7.639114
chr1:96938325	.
chr1:98871515	7.64955225
chr1:99732430	.
chr1:108741878	21.4195355
chr1:109263733	6.875131
chr1:109288367	.
chr1:110199583	.
chr1:110333498	10.883857
chr1:110502184	21.52730567
chr1:110659310	.
chr1:110933466	17.376131
chr1:115212190	.
chr1:117425000	.
chr1:120191434	7.004114
chr1:145002736	4.770388
chr1:145039998	4.770388
chr1:146715273	15.8960155
chr1:147071136	6.895444
chr1:147113877	.
chr1:149783921	9.586595
chr1:150228408	8.626602
chr1:150534993	20.9815538
chr1:151227240	19.268908
chr1:151597369	.
chr1:151762914	8.355902
chr1:151839978	.
chr1:152008450	33.4340725
chr1:153479503	10.013604
chr1:153540812	44.86432
chr1:153581536	27.1739515
chr1:153671036	.
chr1:153762585	.
chr1:153963231	19.625774
chr1:154244787	16.3387735
chr1:154299109	11.856585
chr1:154380245	10.238597
chr1:154600414	14.494411
chr1:154927590	8.2666185
chr1:155140398	8.919222667
chr1:155181362	.
chr1:155830884	.
chr1:155939631	.
chr1:155990772	11.277123
chr1:156022819	29.014306
chr1:156096841	20.50092425
chr1:156868069	18.36010967
chr1:157015644	13.5629505
chr1:157963765	11.9488795
chr1:157972529	6.0544855
chr1:158970185	.
chr1:159825151	8.893309
chr1:161187512	.
chr1:161510492	12.5629945
chr1:162662248	.
chr1:164607613	8.39971272
chr1:167765409	6.662008
chr1:170279874	.
chr1:170533063	.
chr1:171335363	.
chr1:171751706	17.6777815
chr1:172110924	.
chr1:172902359	21.1062535
chr1:173381274	.
chr1:173990958	19.2288315
chr1:176435899	.
chr1:181058504	9.3545055
chr1:181065606	9.3545055
chr1:182757959	.
chr1:183237366	.
chr1:183237446	.
chr1:183237529	.
chr1:183237597	.
chr1:183440796	30.7786235
chr1:183792192	.
chr1:184019322	18.025146
chr1:185285885	16.200355
chr1:192116160	.
chr1:192509352	5.410629
chr1:193073517	21.136395
chr1:201084045	13.148973
chr1:201916435	.
chr1:202055345	10.1862105
chr1:203373300	.
chr1:203449322	.
chr1:203475512	.
chr1:203504654	.
chr1:205114718	.
chr1:205144886	16.54125067
chr1:205569157	.
chr1:207071768	.
chr1:208412585	2.785861
chr1:210466674	.
chr1:211688336	18.812697
chr1:212460057	23.1239025
chr1:212840277	7.5329715
chr1:215739386	22.642728
chr1:221612869	4.6846325
chr1:225707103	7.119305714
chr1:225965259	10.55510556
chr1:225966436	10.55510556
chr1:226069377	14.549108
