chr1:6390664	.
chr1:6661634	28.20287671
chr1:8064999	.
chr1:8120528	.
chr1:8508675	.
chr1:8570921	.
chr1:10346470	.
chr1:10891302	.
chr1:12038938	.
chr1:15493994	33.60010758
chr1:16012613	18.74632124
chr1:16160950	17.50460251
chr1:16465572	52.64119747
chr1:16840781	.
chr1:17222679	.
chr1:19537315	23.06116041
chr1:19889663	.
chr1:20693716	.
chr1:20736819	.
chr1:20808281	29.21222222
chr1:24604098	.
chr1:24739062	12.77035088
chr1:25054456	.
chr1:26706166	.
chr1:26828332	.
chr1:26947462	.
chr1:27323861	43.52027165
chr1:29597021	.
chr1:30129508	.
chr1:32110727	.
chr1:32297650	.
chr1:34462964	.
chr1:35736218	25.52648069
chr1:37116283	.
chr1:39658973	29.37847039
chr1:40976122	.
chr1:44703959	.
chr1:45451019	16.57971429
chr1:45814496	.
chr1:46309391	12.44
chr1:46598484	.
chr1:47798551	10.02793103
chr1:51442812	38.60735135
chr1:52344525	.
chr1:53914905	.
chr1:54204480	.
chr1:57887737	.
chr1:59164272	43.80261905
chr1:65383266	39.59926606
chr1:67064801	.
chr1:71546539	35.47490066
chr1:82269515	18.17444934
chr1:82270649	18.17444934
chr1:84805377	.
chr1:85668349	.
chr1:85809589	.
chr1:87690117	.
chr1:89590948	.
chr1:90246517	.
chr1:91852404	.
chr1:92035596	.
chr1:92049746	.
chr1:94793099	.
chr1:96938325	.
chr1:98871515	.
chr1:99732430	.
chr1:108741878	35.64009877
chr1:109263733	.
chr1:109288367	.
chr1:110199583	.
chr1:110333498	.
chr1:110502184	.
chr1:110659310	.
chr1:110933466	19.03791425
chr1:115212190	.
chr1:117425000	.
chr1:120191434	.
chr1:145002736	.
chr1:145039998	.
chr1:146715273	35.44206573
chr1:147071136	.
chr1:147113877	.
chr1:149783921	.
chr1:150228408	.
chr1:150534993	21.01703226
chr1:151227240	61.93383459
chr1:151597369	15.03877863
chr1:151762914	.
chr1:151839978	.
chr1:152008450	54.08646217
chr1:153479503	.
chr1:153540812	17.93668874
chr1:153581536	37.86866779
chr1:153671036	.
chr1:153762585	.
chr1:153963231	45.0851462
chr1:154244787	.
chr1:154299109	13.17142857
chr1:154380245	.
chr1:154600414	36.15036855
chr1:154927590	.
chr1:155140398	.
chr1:155181362	.
chr1:155830884	.
chr1:155939631	31.49827715
chr1:155990772	28.27978947
chr1:156022819	18.23178082
chr1:156096841	68.11161609
chr1:156868069	11.97816594
chr1:157015644	.
chr1:157963765	41.12291961
chr1:157972529	41.12291961
chr1:158970185	.
chr1:159825151	.
chr1:161187512	.
chr1:161510492	.
chr1:162662248	.
chr1:164607613	22.81361662
chr1:167765409	.
chr1:170279874	.
chr1:170533063	.
chr1:171335363	.
chr1:171751706	21.3355094
chr1:172110924	.
chr1:172902359	.
chr1:173381274	.
chr1:173990958	37.35127079
chr1:176435899	.
chr1:181058504	54.12729659
chr1:181065606	54.12729659
chr1:182757959	.
chr1:183237366	.
chr1:183237446	.
chr1:183237529	.
chr1:183237597	.
chr1:183440796	.
chr1:183792192	.
chr1:184019322	.
chr1:185285885	42.34309091
chr1:192116160	.
chr1:192509352	.
chr1:193073517	27.52851948
chr1:201084045	.
chr1:201916435	.
chr1:202055345	.
chr1:203373300	.
chr1:203449322	.
chr1:203475512	.
chr1:203504654	.
chr1:205114718	.
chr1:205144886	.
chr1:205569157	.
chr1:207071768	.
chr1:208412585	.
chr1:210466674	.
chr1:211688336	.
chr1:212460057	36.89001098
chr1:212840277	.
chr1:215739386	.
chr1:221612869	.
chr1:225707103	23.23928045
chr1:225965259	11.22645161
chr1:225966436	77.52536313
chr1:226069377	.
chr1:227001978	.
chr1:227016005	.
chr1:227070475	.
chr1:227503873	34.13742489
chr1:228269906	73.50619429
chr1:228757888	.
chr1:230853123	.
chr1:233085843	17.64686869
chr1:234737437	76.27644444
chr1:234750234	.
chr1:235070489	.
chr1:236083546	.
chr1:240422424	.
chr1:240628128	.
chr1:244086999	.
chr1:244816822	35.70797546
chr1:245935817	.
chr1:247372849	20.95234501
chr1:249168154	.
chr1:249200268	.
chr10:343170	.
chr10:3133343	54.62520137
chr10:4284705	.
chr10:4287571	.
chr10:6183297	.
chr10:6233721	.
chr10:6341509	.
chr10:7859239	.
chr10:7861718	19.69739726
chr10:13344354	.
chr10:13749486	.
chr10:13767565	.
chr10:13880930	.
chr10:14050145	.
chr10:14115902	.
chr10:14645851	54.58273785
chr10:17715129	24.0392809
chr10:22518913	.
chr10:27794367	45.872375
chr10:29346874	.
chr10:29698980	34.65616883
chr10:29824347	.
chr10:31893131	.
chr10:31997850	.
chr10:35486339	.
chr10:47049476	14.82251366
chr10:48635585	.
chr10:49797158	.
chr10:54067684	.
chr10:60217895	.
chr10:60336762	43.35977444
chr10:61297255	.
chr10:61340241	.
chr10:63682733	.
chr10:63734158	.
chr10:63889711	.
chr10:63993144	.
chr10:69832582	58.0430303
chr10:70482304	63.01477707
chr10:70716104	49.57612903
chr10:71626421	.
chr10:71953240	.
chr10:72969034	.
chr10:73611032	62.52783951
chr10:74002972	.
chr10:74454990	36.99062515
chr10:75701688	.
chr10:76969668	10.31709091
chr10:80167765	.
chr10:81206705	.
chr10:81915389	.
chr10:81963648	45.69605212
chr10:88280935	45.08665025
chr10:88281343	45.08665025
chr10:89197499	.
chr10:93058182	.
chr10:93393388	25.47493671
chr10:95143838	15.91966102
chr10:95226064	62.55137255
chr10:95231505	62.55137255
chr10:102632205	.
chr10:102760147	21.35706667
chr10:104170687	.
chr10:104613184	.
chr10:105498186	.
chr10:106069907	.
chr10:106080179	33.46982175
chr10:111841958	.
chr10:111970065	.
chr10:112132633	.
chr10:114818816	32.97830435
chr10:114819463	32.97830435
chr10:118896594	.
chr10:121076755	.
chr10:121409492	.
chr10:121415451	81.6294236
chr10:121418162	81.6294236
chr10:121567615	.
chr10:121652217	57.15921429
chr10:123900335	51.66419852
chr10:126029928	.
chr10:126212380	.
chr10:126688405	11.56443804
chr10:126781591	34.62280828
chr10:127103756	.
chr10:128087649	.
chr10:129173338	.
chr10:129816681	.
chr10:135500402	39.35633466
chr11:449464	20.59552042
chr11:568353	.
chr11:1894756	.
chr11:2846825	.
chr11:4116448	36.06768362
chr11:8854244	.
chr11:9809641	.
chr11:10731460	.
chr11:10920752	.
chr11:18405678	.
chr11:19940893	.
chr11:22476295	.
chr11:27239236	.
chr11:27412586	56.82133704
chr11:27744165	.
chr11:33279921	42.90026187
chr11:33742895	33.64365237
chr11:35310283	.
chr11:35344905	.
chr11:35571553	.
chr11:36034106	11.64290909
chr11:43703893	29.87839357
chr11:44059044	.
chr11:44596669	.
chr11:44825440	.
chr11:45169025	17.01401617
chr11:46265659	.
chr11:46867702	49.72191963
chr11:47279583	.
chr11:47292670	35.63542435
chr11:47434780	.
chr11:47447758	34.46271903
chr11:47879344	.
chr11:57126326	.
chr11:57297168	53.51037433
chr11:58085478	.
chr11:59328237	.
chr11:60553721	.
chr11:61158392	.
chr11:61439329	.
chr11:61501089	.
chr11:61690302	.
chr11:61868283	.
chr11:62276134	11.91836735
chr11:62420223	29.99214286
chr11:63648274	21.09060109
chr11:63755051	35.8604908
chr11:63976053	.
chr11:64691545	.
chr11:64918122	.
chr11:65268626	101.1740171
chr11:65270272	101.1740171
chr11:65271209	101.1740171
chr11:65479411	.
chr11:65488258	.
chr11:65626752	13.4521519
chr11:66026210	17.46222222
chr11:66081240	.
chr11:67008561	44.44433526
chr11:67157088	16.37834146
chr11:68657612	.
chr11:68941045	.
chr11:70243134	41.7528495
chr11:71749933	37.24401843
chr11:72296912	.
chr11:72387963	.
chr11:72868060	.
chr11:73025771	18.27902121
chr11:73089023	24.9029703
chr11:73372090	.
chr11:73736091	.
chr11:75946600	.
chr11:76572967	20.83877551
chr11:77751962	.
chr11:77761370	.
chr11:77850675	28.67528345
chr11:78128310	.
chr11:82997851	.
chr11:93862640	18.56577444
chr11:93867191	18.56577444
chr11:93869607	18.56577444
chr11:94579053	.
chr11:95894107	.
chr11:103601164	.
chr11:104855864	.
chr11:106269650	.
chr11:118481646	.
chr11:118760767	.
chr11:118786711	46.91363465
chr11:118965094	46.16108992
chr11:118975929	.
chr11:119979060	.
chr11:121800235	.
chr11:124167943	.
chr11:126349958	.
chr11:128328629	.
chr11:128392267	.
chr11:128392448	.
chr11:130522224	.
chr11:130522983	.
chr11:131985618	.
chr11:133004585	.
chr12:511742	26.17647059
chr12:656219	.
chr12:1710952	.
chr12:2353519	.
chr12:2922349	37.08678967
chr12:3837658	.
chr12:4140154	.
chr12:5565481	.
chr12:6578800	36.63984615
chr12:6982004	47.31070755
chr12:7046538	14.02751131
chr12:7126164	.
chr12:8087324	13.17257143
chr12:8114138	.
chr12:9102254	46.95252408
chr12:13146551	16.52782383
chr12:13161631	.
chr12:15724752	.
chr12:15943089	.
chr12:18298984	.
chr12:20366584	.
chr12:24102690	.
chr12:25980354	.
chr12:27664519	.
chr12:31227077	27.25032609
chr12:31635893	24.39880819
chr12:42983316	.
chr12:45667939	27.48911674
chr12:45704016	17.87696342
chr12:50927927	19.71889724
chr12:52419623	.
chr12:52636898	63.74784781
chr12:53689776	33.00813472
chr12:53834275	.
chr12:54069442	49.80519481
chr12:54813125	18.44388979
chr12:56240599	.
chr12:59990579	.
chr12:64240984	72.3447482
chr12:65701239	14.55059603
chr12:65721859	.
chr12:66025736	.
chr12:67829571	.
chr12:69005547	46.08527982
chr12:69864042	68.50296651
chr12:77718164	.
chr12:80327829	47.43371254
chr12:92414948	.
chr12:93985854	.
chr12:94072192	12.54226087
chr12:94178470	11.18488189
chr12:96652688	16.6054816
chr12:98897927	.
chr12:98898061	.
chr12:98898187	.
chr12:104676260	96.01273369
chr12:105955263	.
chr12:106065668	.
chr12:109784840	.
chr12:110140464	.
chr12:110546660	.
chr12:112035214	46.71575414
chr12:118768726	.
chr12:118814365	39.65394636
chr12:118814411	39.65394636
chr12:120933027	53.17814898
chr12:120965785	.
chr12:121652387	.
chr12:122232589	34.8268932
chr12:123319109	.
chr12:123403704	.
chr12:124864164	41.39721552
chr12:125230548	.
chr12:125288855	11.96657534
chr12:125424798	.
chr12:132221898	12.1025
chr12:133082163	29.94034364
chr12:133705717	11.54018868
chr13:21143110	.
chr13:24722508	.
chr13:27134916	.
chr13:30498261	.
chr13:33700016	.
chr13:40976782	.
chr13:40976880	.
chr13:44888074	.
chr13:45752696	14.52495935
chr13:47243415	11.41882979
chr13:49343476	.
chr13:50073792	.
chr13:61158862	.
chr13:76123283	.
chr13:76800689	.
chr13:77600507	28.89248447
chr13:77904171	.
chr13:95932003	40.56858257
chr13:97990891	13.94771845
chr13:98531115	.
chr13:98531116	.
chr13:98953667	.
chr13:110963800	17.10203742
chr13:111214092	.
chr13:111566161	53.70423927
chr13:113395683	.
chr13:113834597	.
chr13:113871773	37.83394913
chr13:114108515	.
chr13:114568337	.
chr13:114568777	.
chr13:114632324	.
chr13:114871793	.
chr13:114880594	11.80059957
chr13:114886160	10.04863158
chr14:21150062	.
chr14:21438972	.
chr14:23291765	.
chr14:23398850	.
chr14:23548770	16.72821769
chr14:24682402	12.87121951
chr14:24716169	.
chr14:33180505	.
chr14:36348963	.
chr14:39585148	23.05060703
chr14:50527347	.
chr14:51233272	.
chr14:51890777	.
chr14:52328332	.
chr14:52889811	.
chr14:53173076	43.26594427
chr14:53509777	.
chr14:54038636	.
chr14:55519629	48.0599005
chr14:55597474	15.94605263
chr14:57048158	24.53915709
chr14:59894371	.
chr14:60798692	.
chr14:61944220	10.52113402
chr14:62432456	.
chr14:64193526	33.30520681
chr14:65172425	49.66087031
chr14:65228175	.
chr14:69257116	51.76132942
chr14:69417301	65.1968741
chr14:71067172	32.05480392
chr14:73928394	.
chr14:74352852	41.90696335
chr14:74354121	41.90696335
chr14:75530330	21.6776
chr14:75921071	24.85822997
chr14:89021629	.
chr14:90849555	.
chr14:91391152	.
chr14:96602782	.
chr14:96669639	.
chr14:100212035	.
chr14:103575443	10.13666667
chr14:105149685	11.56189573
chr14:105219741	34.87675174
chr14:105881798	.
chr15:23033773	66.83956923
chr15:25684375	.
chr15:37394942	.
chr15:38544358	.
chr15:38592190	13.97874587
chr15:39803652	.
chr15:40395535	.
chr15:40633227	.
chr15:40675104	42.01441176
chr15:40987240	.
chr15:45004812	22.95163265
chr15:45492453	.
chr15:45493234	.
chr15:49375780	.
chr15:51660244	.
chr15:52471648	31.94634731
chr15:59280402	40.62581093
chr15:59466964	15.42739328
chr15:59950298	.
chr15:63381658	.
chr15:63504523	13.76
chr15:63666155	37.40354167
chr15:63667470	37.40354167
chr15:63773444	.
chr15:63889076	16.95404666
chr15:65596551	.
chr15:67224565	13.76850679
chr15:67229451	.
chr15:67239216	14.34666667
chr15:67378736	123.4887177
chr15:68567163	.
chr15:71148014	.
chr15:71363720	.
chr15:72613102	.
chr15:73895705	34.75000261
chr15:75165245	39.65737705
chr15:75229107	42.43795207
chr15:75401017	.
chr15:75628117	19.29522124
chr15:75932532	57.36963145
chr15:76628025	14.6706383
chr15:77195947	10.50487179
chr15:77789920	.
chr15:77818864	.
chr15:82202313	.
chr15:83738175	.
chr15:86246607	10.33927273
chr15:89530602	.
chr15:89596659	.
chr15:90371290	.
chr15:90392869	.
chr15:90744456	34.7168758
chr15:93429903	87.38347638
chr15:96865419	.
chr15:99995847	.
chr15:101261600	.
chr16:164012	12.16369565
chr16:697983	12.31695238
chr16:2919526	.
chr16:2954627	10.61577465
chr16:3200752	.
chr16:3694758	.
chr16:4010871	.
chr16:4357110	21.54130973
chr16:4675828	46.47795745
chr16:11178009	.
chr16:11182581	.
chr16:11453884	.
chr16:11733622	.
chr16:11946223	50.97816352
chr16:14165808	28.47597668
chr16:14166959	28.47597668
chr16:14166982	28.47597668
chr16:15188290	24.05802145
chr16:19568247	16.35621622
chr16:20917979	22.25037037
chr16:24739786	.
chr16:29816900	.
chr16:30388648	.
chr16:30583739	13.43382114
chr16:30645879	27.84472727
chr16:30959105	.
chr16:31190315	51.06467179
chr16:31885754	40.49797141
chr16:47147989	.
chr16:50186068	.
chr16:50573062	.
chr16:51190072	.
chr16:53113760	21.75257215
chr16:53134080	19.35656958
chr16:53134648	19.35656958
chr16:58427089	17.29674797
chr16:58449170	.
chr16:58662241	52.47210428
chr16:66186738	.
chr16:66784900	43.59789869
